stock_code,company_name,annual_gross_margin,asset_turnover_annual,cash_share_annual,current_ratio_annual,eps_basic_excl_extra_annual,fcf_share_ttm,inventory_turnover_annual,lt_debt_equity_annual,net_interest_coverage_annual,net_profit_margin_annual,operating_margin_annual,quick_ratio_annual,receivables_turnover_annual,roe_ttm,roi_annual,roa_rfy,tangible_book_annual,total_debt_cagr_5y,total_debt_equity_annual
3329,BOCOM International Holdings Co Ltd,97.66832,0.09462,3.25086,2.25938,0.18306,-1.01052,-99999.99,95.56037,2.73228,31.88292,32.16249,-99999.99,2.72347,2.62307,3.92557,3.01662,2.38619,35.6412,164.3547
3330,Lingbao Gold Group Company Ltd,6.13075,0.83059,0.42255,0.74747,-0.30962,-99999.99,4.39815,25.11717,0.54357,-4.28712,-0.35354,0.36576,17.8986,-2.09761,-9.66156,-3.56083,1.33012,-3.93056,207.5569
3331,Vinda International Holdings Limited,31.01383,0.83831,0.38523,1.05692,0.95255,0.96812,3.71541,39.01355,7.58781,7.0816,9.76459,0.48237,8.46936,8.25894,8.4041,5.9366,5.59209,-0.57033,45.85048
3332,Nanjing Sinolife United Co Ltd,48.6149,0.50263,0.13021,2.33617,-0.23573,0.01549,1.65234,3.16502,-99999.99,-60.33793,-55.1599,1.54271,6.3224,-25.7782,-36.88818,-30.32762,0.40857,-99999.99,11.37517
3333,China Evergrande Group,27.83665,0.23372,13.08131,1.36797,1.50727,-99999.99,0.2846,294.081,7.19055,7.02361,19.86134,0.38427,11.3536,0.96625,5.64373,1.64156,11.25961,38.71167,550.0597
3335,DBA Telecommunication (Asia)Holdings Ltd,-99999.99,0.0,1e-05,0.0005,-0.00871,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-3494.04,-99999.99,-3494.04,-0.32842,-99999.99,-99999.99
3336,Ju Teng International Holdings Limited,12.84157,0.61651,0.97919,1.09291,0.15858,0.30059,4.78651,15.45042,5.16126,2.37678,5.22312,0.80004,2.78256,1.46531,2.97415,1.46531,4.99348,-4.33726,64.31563
3337,Anton Oilfield Services (Group) Ltd.,35.70013,0.42851,0.9235,1.52894,0.10242,0.1325,2.38827,79.25564,2.56229,7.86795,20.04688,1.28651,1.77251,0.60045,5.55752,3.37149,0.91484,13.435,174.0892
3339,Lonking Holdings Limited,23.93483,0.81867,1.23521,2.28418,0.44001,-99999.99,3.04696,7.8169,-99999.99,13.99833,15.67025,1.65023,4.91955,11.07783,16.89111,11.45999,2.42964,-30.19968,7.8169
3344,GTI Holdings Ltd,-4.39309,1.13091,0.00051,0.29312,-0.09397,-99999.99,49.28938,-99999.99,-3.52191,-89.83511,-70.87552,0.28856,4.42425,-84.35078,-99999.99,-101.5955,-0.08333,-11.58716,-99999.99
3347,Hangzhou Tigermed Consulting Co Ltd,46.08482,0.46128,3.14219,1.8578,1.3003,0.65523,1752.358,3.97121,-99999.99,34.77794,40.69416,1.85714,2.82212,-99999.99,26.4781,16.04223,4.64318,-99999.99,25.51621
3348,China PengFei Group Ltd,21.54908,0.71183,1.11491,1.15645,0.23129,-99999.99,2.07301,0.0,-99999.99,5.45254,6.67386,0.78939,2.06792,-99999.99,18.74648,3.8813,1.23399,-99999.99,0.39371
3358,Bestway Global Holding Inc,26.53461,0.95409,0.43804,1.48173,0.32744,0.88907,2.15944,26.13331,7.10965,5.09037,8.05595,0.73536,4.67513,3.85807,9.4117,4.85669,3.16597,16.51605,58.59137
3360,Far East Horizon Ltd,53.36303,0.10201,1.24474,1.01436,1.30568,-5.02634,29.39578,250.2604,-99999.99,17.97801,27.60315,1.01073,1078.27,1.69802,2.98003,1.83396,10.88808,17.48563,480.4995
3363,Zhengye International Holdings Co Ltd,18.96005,0.95021,0.52964,1.12806,0.18836,-0.10945,11.60986,11.35382,3.93959,4.26792,6.97104,0.98641,4.88934,1.79396,10.02554,4.05542,2.12214,-3.03745,101.4134
3366,Overseas Chinese Town (Asia)Holdings Ltd,36.95776,0.08041,3.11857,1.32487,0.04341,-99999.99,0.20373,65.56715,-99999.99,12.04719,27.74932,0.526,1.97107,0.48939,1.8673,0.9687,14.22976,-4.40761,98.0867
3368,Parkson Retail Group Limited,50.30123,0.32472,1.62974,1.19195,-0.09689,-99999.99,5.09645,162.609,0.83713,-4.45835,10.38598,1.07757,16.44177,-2.80807,-1.97149,-1.4477,1.06075,17.50388,197.7398
3369,Qinhuangdao Port Co Ltd,42.81811,0.26139,0.57532,1.16179,0.19482,0.04532,20.35932,40.32187,9.61545,12.3235,16.20639,1.09842,28.36781,3.18463,3.90125,3.22119,2.49557,-9.37219,46.07177
3377,Sino-Ocean Group Holding Ltd,20.07221,0.20657,4.74374,1.79671,0.39968,-0.48438,0.52856,149.7617,-99999.99,8.18094,21.35522,1.00783,0.82318,1.41736,3.30659,1.68996,7.52471,13.02132,168.5157
3378,Xiamen International Port Co. Ltd.,9.02111,0.63067,1.21324,0.94722,0.11757,-99999.99,10.96198,62.63739,5.01101,4.79978,8.07055,0.76048,13.98894,2.64863,7.11304,3.02707,2.29516,25.99798,136.0422
3380,Logan Group Co Ltd,31.54636,0.30566,8.29357,1.33693,2.31757,-0.19907,0.5576,117.2155,-99999.99,20.11686,32.73898,0.61188,27.24982,5.81754,15.19755,6.14896,7.12101,33.81344,204.0832
3382,Tianjin Port Development Holdings Ltd.,21.37724,0.33436,1.4038,1.45208,0.06309,-99999.99,41.9916,79.46641,-99999.99,7.33219,11.57603,1.42255,7.7377,2.28257,5.06796,2.45161,1.96818,-0.85426,118.2943
3383,Agile Group Holdings Ltd,30.4752,0.2392,10.11071,1.29185,2.21716,-0.20039,0.4773,94.353,-99999.99,15.32766,29.94692,0.65926,7.42118,3.50443,8.28357,3.66633,15.37854,18.10236,167.5424
3389,Hengdeli Holdings Ltd,16.15535,0.50563,0.42109,6.7355,-0.08189,-0.00391,1.49404,3.76356,-99999.99,-13.40888,-13.4807,4.17212,13.5762,-9.07496,-7.6285,-6.77991,0.94044,-35.71978,10.53393
3390,Tycoon Group Holdings Ltd,27.27644,1.88156,0.24917,1.18922,0.26932,-99999.99,6.45244,6.41433,14.48539,7.77961,10.60984,0.83901,5.3378,-99999.99,43.65838,14.63784,0.57757,-99999.99,140.7697
3393,Wasion Holdings Ltd,31.39344,0.39087,2.03772,1.53688,0.32515,-0.29743,4.83768,10.83955,20.71366,9.77606,13.81381,1.4235,1.07491,3.13016,7.73074,3.82119,3.87653,22.59503,49.30172
3395,Persta Resources Inc,35.70907,0.14522,0.02069,0.1149,-1.01308,-0.09129,-99999.99,11.22758,-1.21499,-427.3239,-391.8883,-99999.99,8.10831,-64.30582,-79.9175,-62.05668,0.46157,-11.16962,107.3139
3396,Legend Holdings Corp,17.52379,0.66291,37.4157,0.7454,1.76555,8.30458,9.79403,129.6374,11.94028,2.20202,3.43198,0.65389,6.71164,1.01838,4.49805,1.45973,-0.6431,12.42241,206.7106
3398,China Ting Group Holdings Limited,19.71347,0.51048,0.37394,2.51036,-0.02604,-99999.99,1.54185,0.73728,-99999.99,-2.93095,-1.5645,1.50524,2.72509,-0.24386,-2.0945,-1.49619,1.19056,5.94424,18.06621
3399,Guangdong Yueyun Transportation Co Ltd,15.82069,0.61618,1.69143,0.74821,0.43695,-99999.99,55.00894,138.9668,5.05358,5.48403,7.33671,0.71971,16.27626,-0.47823,5.53414,3.37916,1.60064,36.24974,190.4814
3600,Modern Dental Group Ltd,48.04784,0.74206,0.40127,2.14637,0.16483,-99999.99,11.02323,41.6239,5.1185,6.68647,10.01914,1.90442,5.97115,-2.05078,5.64129,4.96173,0.42259,22.91688,49.52529
3601,360 Ludashi Holdings Ltd,48.04855,1.04338,1.44149,8.71695,0.55756,-99999.99,74.99679,0.64628,-99999.99,26.32146,29.68813,8.63784,5.40476,-99999.99,31.93958,27.46329,1.8543,-99999.99,1.19104
3603,Xinji Shaxi Group Co Ltd,90.70222,0.09529,0.20811,0.85612,0.09513,-99999.99,19.01484,31.69895,5.11312,33.47268,68.4885,0.85213,9.40186,-99999.99,3.64974,3.18945,1.43876,-99999.99,40.45825
3606,Fuyao Glass Industry Group Co Ltd,36.50783,0.57549,4.56723,1.20212,1.3238,0.81992,4.10883,8.25102,-99999.99,13.73026,16.03859,0.98025,5.98595,5.68867,12.55648,7.90168,9.59612,20.12429,53.20246
3608,Yongsheng Advanced Materials Co Ltd,33.42283,0.24897,0.38121,5.57883,0.08394,-99999.99,1.36416,4.89583,-99999.99,16.6416,22.71,4.05464,8.45706,1.76261,4.84389,4.14321,1.93355,116.9824,6.69397
3613,Beijing Tong Ren Tang Chinese Medicine,70.69478,0.45413,2.35141,8.6095,0.66434,-0.59904,1.49216,2.26464,-99999.99,40.26519,45.50966,7.57334,5.84786,13.25077,20.46787,18.28546,3.10457,-99999.99,3.7554
3616,Ever Reach Group (Holdings) Company Ltd,38.76726,0.33656,0.23429,1.29717,0.27985,-99999.99,0.26876,36.89064,8.88694,14.72929,29.91414,0.24067,47.59122,4.31266,17.74156,4.95724,1.16121,-99999.99,89.27446
3618,Chongqing Rural Commercial Bank CO LTD,-99999.99,-99999.99,22.5436,-99999.99,1.08811,4.98279,-99999.99,19.33499,-99999.99,37.32084,45.70866,-99999.99,-99999.99,0.89954,-99999.99,1.00847,8.84446,29.82307,246.8989
3623,China Success Finance Group Holdings Ltd,20.29894,0.03377,2.42688,1.99303,-0.93939,-0.1133,-99999.99,19.40355,-70.74193,-624.6093,-631.9714,-99999.99,0.3346,-20.74696,-36.63814,-21.08994,1.19322,-99999.99,19.40355
3626,Hang Sang (Siu Po) Intrntnl Hldng Co Ltd,34.97627,0.76617,0.37534,10.37876,0.00905,-0.01573,13.95586,0.0,-99999.99,2.02629,1.72204,9.93554,11.681,0.41613,1.68072,1.55248,0.50775,-99999.99,0.0
3628,RENHENG Enterprise Holdings Ltd,46.71291,0.37881,0.08732,2.14192,0.00087,-99999.99,0.92625,0.02829,-99999.99,0.98312,6.12388,1.60878,2.87448,0.23535,0.60421,0.37242,0.1407,-99999.99,0.35361
3633,Zhongyu Gas Holdings Limited,23.45253,0.44537,0.71963,0.78323,0.16931,0.5303,13.69101,140.8405,2.40011,5.93888,13.06191,0.70194,4.40673,2.42665,4.64053,2.64503,1.02712,26.31434,232.4979
3636,Poly Culture Group Corp Ltd,34.30323,0.31997,18.70605,1.53086,0.23132,-5.4187,1.11845,43.07436,-99999.99,3.32706,6.49457,1.19141,10.85246,-1.9601,2.21428,1.06456,19.2142,126.4641,140.299
3638,Huabang Financial Holdings Ltd,7.08594,0.99543,0.0801,1.6504,0.00129,-0.0525,28.49619,0.0,11.35882,1.04345,2.88334,1.51017,12.27066,1.03867,1.55197,1.03867,0.12902,8.1994,55.37525
3639,Yida China Holdings Ltd,35.05774,0.13977,0.45798,0.66906,0.19964,1.01916,0.33218,13.03805,2.87667,10.49961,31.91659,0.22696,5.11196,1.46325,3.73398,1.46758,5.24405,-0.9734,130.5225
3662,Aoyuan Healthy Life Group Co Ltd,37.41718,0.95353,1.29847,1.9657,0.27251,-0.0523,1544.51,1.51846,-99999.99,18.10724,24.52786,1.96446,11.59764,12.92193,33.10493,17.26588,1.32114,-99999.99,13.7809
3663,Xiezhong International Holdings Ltd,8.90249,0.6412,0.17556,0.64193,-0.40915,0.05646,4.53879,16.87801,-0.43296,-14.57181,-7.70993,0.42472,3.96173,-8.73374,-25.43999,-9.3434,0.29236,25.02359,220.8664
3666,TANSH Global Food Group Co Ltd,69.7431,1.09341,0.08286,0.95272,-0.08546,-99999.99,18.46009,48.05443,-3.54995,-13.28552,-9.12165,0.89168,152.303,-22.38741,-23.42433,-14.52649,0.22438,8.4846,79.96444
3668,Yancoal Australia Ltd,60.53763,0.41385,4.12854,0.83949,3.08575,2.27358,7.53593,36.21165,2.55556,15.46237,25.29032,0.71591,10.47297,6.78632,7.39598,6.39907,26.02436,-1.5383,56.7765
3669,China Yongda Automobile Services Hldg,9.35124,1.88621,1.67174,1.02168,0.91789,1.70669,7.17216,44.3372,3.95116,2.50218,4.49524,0.62682,69.4477,4.01979,12.3415,4.71964,4.09811,15.67117,148.614
3678,Holly Futures Co Ltd,45.26963,0.13799,3.06058,1.43893,0.02687,-99999.99,15.97393,14.17035,-99999.99,3.49957,7.09495,1.42342,0.49348,-99999.99,1.18176,0.48291,2.01908,22.3269,14.17035
3680,Suoxinda Holdings Ltd,35.51325,0.92759,0.51125,1.88067,0.01549,-99999.99,1163.084,4.79242,-2.37463,1.59898,5.63635,1.88065,3.26446,-99999.99,2.75131,1.4832,0.54441,-99999.99,34.47509
3681,SinoMab Bioscience Ltd,-99999.99,0.0,1.36763,11.39013,-0.37842,-99999.99,-99999.99,4.02627,-865.0878,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-44.63757,-40.24548,1.2891,-99999.99,4.73657
3683,Great Harvest Maeta Group Holdings Ltd,14.71575,0.09492,0.00216,0.25138,-0.08308,0.01952,-99999.99,313.1273,-0.42094,-81.60327,-25.53783,-99999.99,16.03279,-7.7454,-9.34043,-7.7454,0.16977,4.4061,361.5528
3686,Clifford Modern Living Holdings Ltd,44.4401,0.78663,0.44667,3.47125,0.10748,-99999.99,25.18,4.79201,-99999.99,24.00984,32.82529,3.41122,5.89619,15.26654,25.56133,18.88683,0.44775,-99999.99,7.26169
3688,Top Spring International Holdings Ltd,59.50787,0.02687,1.58954,1.84449,-0.38119,-99999.99,0.02918,53.36739,-0.07763,-73.67827,-14.26967,0.72993,1.29674,-2.38378,-3.21338,-1.97974,6.82347,-8.61921,99.62418
3689,Guangdong Kanghua Healthcare Co Ltd,19.91378,0.81715,2.40244,1.54371,0.25451,-99999.99,22.9003,30.12839,-99999.99,2.48977,6.88951,1.42912,8.87566,-5.42907,3.05647,2.03451,4.23036,-13.67154,32.61743
3690,Meituan Dianping,33.13942,0.77197,12.39647,2.24458,0.4448,0.53884,193.0746,1.58383,-99999.99,2.29283,2.74777,2.23706,95.60308,2.65902,2.42653,1.77,11.72193,-99999.99,6.02097
3692,Hansoh Pharmaceutical Group Co Ltd,91.59782,0.62043,2.88917,2.796,0.53491,-0.09772,1.63206,0.04433,-99999.99,29.44624,34.56193,2.72961,5.50327,12.38183,29.65119,18.26924,2.58149,-99999.99,0.07234
3698,Huishang Bank Corp Ltd,-99999.99,-99999.99,10.45844,-99999.99,0.88995,-1.32525,-99999.99,36.50635,-99999.99,31.81465,38.89503,-99999.99,-99999.99,0.90574,-99999.99,0.92214,8.18277,8.54023,140.9147
3699,Everbright Grand China Assets Ltd,58.14743,0.06322,0.52251,7.06504,0.09679,-99999.99,3.37024,1.70651,-99999.99,52.30659,77.83203,6.94263,12.48997,2.8285,3.4088,3.30667,2.38839,-21.0465,2.56461
3700,Inke Ltd,27.2135,0.75342,1.22289,2.99378,0.03104,0.04197,1733.392,3.69269,-99999.99,1.6148,1.40652,2.99223,88.9456,3.53941,1.47919,1.21662,1.60564,-99999.99,4.43646
3708,China Supply Chain Holdings Ltd,7.45339,1.24739,0.0104,3.15956,-0.00166,-0.00535,499.426,0.0,-99999.99,-2.2268,-1.98783,3.15956,2.10174,-4.65281,-5.32932,-2.7777,0.02892,-27.27678,1.75696
3709,EEKA Fashion Holdings Ltd,72.58723,1.14166,1.15648,1.18674,0.79398,-99999.99,2.04495,6.57412,19.57338,9.49569,12.42208,0.82403,8.94478,9.36225,15.98336,10.84086,2.13304,75.25051,26.31511
3718,Beijing Enterprises Urban Resrcs Grp Ltd,28.89632,0.5483,0.395,1.41367,0.10192,0.09884,29.27203,45.52993,7.71419,12.75688,18.65118,1.38602,3.78073,5.1741,11.9543,6.99456,0.52509,-99999.99,82.90508
3728,Ching Lee Holdings Ltd,8.12022,2.06135,0.05861,1.15881,0.01201,0.05426,-99999.99,2.92934,3.18345,1.22517,2.22483,-99999.99,3.43397,2.52549,10.20113,2.52549,0.11865,20.4897,130.8051
3737,Zhongzhi Pharmaceutical Holdings Ltd,62.18896,1.17118,0.51887,1.98641,0.15772,0.00624,2.68493,8.37928,-99999.99,8.54534,11.91701,1.51492,9.59675,10.0959,14.45987,10.00809,1.01391,53.42184,16.70263
3738,Vobile Group Ltd,71.62558,0.22518,0.08801,1.61379,-0.11292,-99999.99,-99999.99,138.7932,-17.70302,-32.95884,-39.46542,-99999.99,1.71524,5.35619,-8.50567,-7.42175,-0.84469,315.8583,145.2089
3759,Pharmaron Beijing Co Ltd,35.44435,0.50989,6.65319,4.68185,0.94933,-99999.99,29.01301,8.68991,10.92043,14.12429,19.2254,4.60541,4.6928,10.96624,8.78928,7.20184,10.86043,-99999.99,13.38672
3768,Kunming Dianchi Water Treatment Co Ltd,34.79189,0.21548,1.71101,3.05043,0.41025,-1.33161,67.25078,94.59048,6.44926,20.18378,31.07057,3.03267,2.34945,3.90911,5.19758,4.34917,4.32979,31.95072,111.8401
3773,NNK Group Ltd,59.49586,0.16576,0.32399,3.01377,0.00183,-99999.99,0.72587,1.08943,-99999.99,1.33462,4.46545,2.77238,0.44445,6.52778,0.35453,0.22122,0.49427,-25.86758,12.88374
3778,China Weaving Materials Holdings Ltd,6.4643,1.18035,0.12407,0.52058,-0.00128,-99999.99,7.12794,8.3015,1.92953,-1.1306,0.9174,0.26249,75.96532,-4.00287,-2.96974,-1.33451,0.50172,10.61532,86.02852
3788,China Hanking Holdings Ltd,39.55256,0.61814,0.02465,0.57437,0.20961,0.27,5.68999,7.19804,6.40078,14.75037,25.90247,0.40652,7.01313,11.78942,27.1589,9.11785,0.307,-20.10795,90.17221
3789,Royal Deluxe Holdings Ltd,13.00801,1.76238,0.05472,1.893,0.02247,-0.01223,-99999.99,0.89394,14.03852,3.81078,5.04995,1.88304,3.19052,6.71602,11.47075,6.71602,0.20484,19.79353,19.12088
3798,Homeland Interactive Technology Ltd,78.28142,1.10193,0.45836,6.35809,0.23149,0.219,-99999.99,1.61764,-99999.99,36.60023,43.79397,-99999.99,15.757,45.98172,49.27712,40.33105,0.56017,-99999.99,2.33564
3799,Dali Foods Group Co Ltd,39.72568,1.11933,0.92824,4.34442,0.32139,-99999.99,10.7358,0.00291,-99999.99,17.96738,24.08259,3.94706,29.60825,16.76898,23.59384,20.11133,1.36192,-99999.99,0.12142
3800,GCL-Poly Energy Holdings Limited.,24.30398,0.18081,0.11723,0.52434,-0.01201,0.06596,16.71761,119.9937,0.52742,0.57578,20.3378,0.50803,1.84596,-1.01956,0.20619,0.1041,1.27081,9.80618,248.8635
3808,Sinotruk (Hong Kong) Limited,19.03782,0.9459,8.26414,1.31667,1.38372,7.0845,4.70594,0.09926,-99999.99,6.0676,7.77659,1.05105,7.99059,5.3542,14.28693,5.73933,10.80139,-31.91348,4.01136
3813,Pou Sheng International (Holdings) Ltd,34.11383,1.77547,0.13127,1.50033,0.18187,-99999.99,2.43475,23.97934,6.38762,3.23618,5.37916,0.46844,17.27801,2.79301,10.66381,5.74574,1.45395,38.70543,82.2454
3816,KFM Kingdom Holdings Ltd,23.82269,1.12391,0.64392,2.20103,0.00107,0.14371,9.20471,3.61123,8.20874,0.06405,2.67628,1.98113,5.21376,0.07199,0.11914,0.07199,0.84745,1.59715,42.10455
3818,China Dongxiang (Group) Co Ltd,60.22071,0.15778,1.17274,8.50443,0.0716,-0.06881,1.60485,0.45785,-99999.99,19.53812,26.26581,7.92684,11.67107,3.08269,3.35974,3.08269,2.02597,-99999.99,3.19846
3822,Sam Woo Construction Group Ltd,13.81563,0.96442,0.12341,1.6553,0.04346,-0.00505,-99999.99,1.88988,-99999.99,7.96417,9.14192,-99999.99,9.35332,7.68083,10.0507,7.68083,0.41543,-18.16769,18.19546
3828,Ming Fai International Holdings Limited,24.28942,1.15299,0.4755,1.83935,0.13473,-99999.99,6.00853,0.34654,-99999.99,4.50689,6.1861,1.44658,3.27197,6.06758,7.94061,5.19639,1.57512,16.4475,7.87442
3830,Kiddieland International Ltd,16.24849,0.97595,0.008,2.21061,0.16383,-0.01961,2.12689,16.54629,-2.16578,59.2901,69.54629,0.85367,13.08803,57.86403,107.7123,57.86403,0.12417,-15.5443,33.32264
3833,"Xinjiang Xinxin Mining Industry Co., Ltd",16.77289,0.21422,0.16968,1.12645,0.01422,0.18439,0.99669,23.55108,1.52324,1.49881,2.19133,0.44283,9.70877,0.30224,0.47134,0.32107,1.92539,-10.77771,56.93565
3836,China Harmony Auto Holding Ltd,8.6127,1.12471,1.08729,1.57018,0.38862,-99999.99,6.41111,7.01494,-99999.99,4.16777,6.36212,1.02106,97.764,4.06079,7.1243,4.68752,5.17716,-0.62713,41.73289
3838,China Starch Holdings Limited,5.22938,1.56313,0.08512,1.7033,0.01851,-0.00571,13.4881,0.04317,-99999.99,1.45319,1.56127,1.20232,61.66834,3.93151,3.08313,2.27152,0.53921,-11.36323,5.42985
3839,Chia Tai Enterprises International Ltd,27.5585,0.3749,1.21615,2.94385,0.48337,-99999.99,4.1042,3.48363,-99999.99,17.15695,6.02616,2.17409,5.73452,6.30367,7.8233,6.43219,6.41295,-2.68039,8.00797
3848,Wealthy Way Group Ltd,-99999.99,0.12003,0.31439,2.76773,0.27388,0.20276,-99999.99,68.69135,2.06501,21.03786,64.94657,-99999.99,33.25727,2.52528,3.9961,2.52528,4.47709,74.85363,132.5715
3860,Speed Apparel Holding Ltd,17.15661,3.55218,0.19901,5.04355,0.04547,0.03261,98.6062,1.14281,-99999.99,4.23049,5.20033,4.89188,23.19063,15.02748,18.91754,15.02748,0.25306,-38.21577,2.5243
3868,Xinyi Energy Holdings Ltd,76.2982,0.13488,0.24158,1.62849,0.15026,0.00394,-99999.99,16.20708,7.99506,55.92831,73.49045,-99999.99,0.78908,6.34535,8.99511,7.54344,1.46071,-99999.99,23.49123
3869,Hospital Corporation of China Ltd,42.31521,0.09948,7.24312,2.59164,1.25167,-99999.99,34.63895,120.9447,-99999.99,41.23948,43.08574,2.58145,12.80927,-11.85888,5.17278,4.1024,-11.79794,-99999.99,128.8441
3877,CSSC Hong Kong Shipping Co Ltd,-99999.99,0.0805,0.33679,2.7366,0.16251,-99999.99,-99999.99,152.1846,2.33513,38.89384,36.94426,-99999.99,0.139,3.19995,4.20335,3.1308,1.37071,-99999.99,219.0245
3878,Vicon Holdings Ltd,10.48672,0.86691,0.04847,1.94532,0.05933,0.03559,-99999.99,14.31762,4.01642,5.06813,7.86648,-99999.99,1.48432,4.39361,6.78538,4.39361,0.78135,43.49153,53.01755
3882,SKY Light Holdings Ltd,11.37869,0.98852,0.11498,1.83134,-0.08766,0.05156,2.852,0.0,-57.64639,-15.3838,-14.84021,1.13256,5.39051,-14.64813,-25.46164,-15.20715,0.27022,-28.79321,11.28574
3883,China Aoyuan Group Ltd,29.72655,0.2111,24.96803,1.33331,1.79321,-6.36336,0.2588,363.2405,-99999.99,10.33388,22.47769,0.52414,2.62274,1.98122,8.70085,2.1815,6.39869,53.10016,643.455
