stock_code,company_name,annual_gross_margin,asset_turnover_annual,cash_share_annual,current_ratio_annual,eps_basic_excl_extra_annual,fcf_share_ttm,inventory_turnover_annual,lt_debt_equity_annual,net_interest_coverage_annual,net_profit_margin_annual,operating_margin_annual,quick_ratio_annual,receivables_turnover_annual,roe_ttm,roi_annual,roa_rfy,tangible_book_annual,total_debt_cagr_5y,total_debt_equity_annual,invalid_rate,mahalanobis_distance
939,China Construction Bank Corporation,0,0,2.54860122198394,0,0.563783298019776,0.694658850301716,0,-0.162943918862622,0,0.164107451584378,0.16210228086818,0,0,0.081393704795553,0,0.080872984581072,0.45677627518253,0.035611970726775,-0.057999145964273,0.444444444444444,2.77506773939177
1096,Sino Energy International Hldgs Grup Ltd,-0.580407146410128,-0.866211903204203,-0.283715334062358,-0.26543653169925,-0.197183320485187,0,-0.101824145961328,0,-0.059467573281746,-0.418995149608952,-0.130934001132408,-0.272647479648973,-0.074421414888489,-0.205252603708726,-0.955432697642284,-0.216351929211075,-0.297919772833322,0.076477346094386,0,0.166666666666667,2.7690116116399
1620,CTEH Inc,1.22640792094574,-0.334125268335587,-0.309804122019152,-0.06303745016604,-0.097256791274069,0,0,-0.224417263266658,1.94040138919135,0.124724796629159,0.117358655694966,0,-0.067309032902238,0.113151649959753,0.176054677881726,0.113202708658468,-0.25335474116841,0,-0.22115217149893,0.222222222222222,2.76627475267943
277,Tern Properties Company Limited,2.09912614647785,-0.943597677573656,-0.268226596238214,-0.197359963611564,-1.12388686830478,-0.054829117633086,0,-0.196699084111489,-0.058022925469394,-0.928979129996221,-0.837534543794862,0,-0.006557198875789,-0.077916707846146,-0.045845864204669,-0.084966329288427,0.49689852299748,-0.024981208415178,-0.208302787100988,0.111111111111111,2.75915051135053
8158,China Regenerative Medicine Intl Ltd,0.852506135353385,-0.900848278022789,-0.260899704064777,-0.222832325648632,-0.350606373053851,0,-0.115781917604647,1.0686608934174,-0.17526800789884,-1.22512392606597,-1.27378611054144,-0.199421124757113,-0.061784200589005,-0.701344977896899,-0.703026166487317,-0.416949518229475,-0.256781726918917,0,0.499350562648835,0.111111111111111,2.75493098750709
819,Tianneng Power International Limited,-0.750986241171361,2.38094452128332,0.571010402862477,-0.221587182632258,0.84361849704841,0.344496842682744,-0.103722332898617,-0.21869600547637,0.000560327969791,0.117089362899122,0.104687716202736,-0.261954817770572,-0.009189727842094,0.170497692581707,0.378422968546121,0.171904600703844,0.21884280838643,-0.454505075790912,-0.167728694727284,0,2.75439861420521
358,Jiangxi Copper Co Ltd,-1.01517763616628,2.02141568168207,1.38377095703478,-0.212897431095441,0.343925028072207,0.328837389278856,-0.104018942037849,-0.18103922119479,-0.04376112962025,0.112291868107783,0.099171894324968,-0.257800553322712,-0.023677195592782,0.082831415929063,0.147866817726402,0.088423398995537,0.901644661874063,-0.094586166769497,-0.019354539131028,0,2.7528228258399
8036,eBroker Group Ltd,2.15400321865173,0.335957082080094,-0.315804911611043,0.473999238126016,-0.101730040617351,0,-0.113684123748086,-0.217491175833254,0,0.114283461466073,0.102618285413868,1.05898217267554,-0.065885334199496,0.064520665381844,0.134227670288869,0.090638682131264,-0.259866796024331,0,-0.212257299422035,0.166666666666667,2.75269735061872
1241,Shuanghua Holdings Ltd,-1.79035394832466,-0.863150945155027,-0.316938062758766,0.547211593173996,-0.132799494337873,0,-0.115519989299999,-0.239700496238611,0,-0.046813957704626,-0.073872156011963,1.02116666115437,-0.073793041879788,-0.006022729518805,0.013497961277115,-0.018401415804009,-0.221177612568025,0,-0.230112432191738,0.166666666666667,2.75209481234454
8300,Royal Catering Group Holdings Co Ltd,1.49696466417396,-0.201909711434781,-0.319884957384424,-0.176573721854267,-0.115907310476653,0,-0.078314097440587,-0.152227369633905,-0.103974361786339,-0.030222953187624,-0.042114340338646,-0.113563588145637,0.043323514433611,0,-0.643706324199705,-0.48019375984061,-0.261453402992829,0.069087657929827,-0.13237194046587,0.111111111111111,2.751216940848
