0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22
15,Vantage International Holdings Ltd,-0.6489067678109697,-0.6075312300095387,-0.2286610276808646,-0.19228009966483767,-0.17346791080244658,-0.13545055637138234,-0.11537196981229683,-0.2388140564102245,-0.05797923234594615,0.09255770943406112,0.08200864019183687,-0.2479210840895664,-0.07031709914809868,0.03835376130850943,0.0537995531984214,0.035001926635717266,-0.09598636128482298,-0.122489966659203,-0.1476951000294211,0.0,1.2423447133675478
16,Sun Hung Kai Properties Limited,0.5463963447186536,-0.8143836426434018,1.646563793485742,-0.02058503515224842,4.385917746780847,0.0,-0.11673384330013313,-0.1615230893107765,-0.045202642338383066,0.15311691226391586,0.15116567172614978,-0.24550204132160844,-0.0705577347979873,0.10394574477502964,0.14584758069117065,0.10267995284731664,13.752347899557135,-0.2177829321010625,-0.1882912203288849,0.05555555555555555,15.17812622446633
17,New World Development Company Ltd.,-0.058388059775746126,-0.7412921249545883,4.107711955014617,-0.18391104949154052,3.8309141255415384,-2.505337584711064,-0.11606253736696227,0.0039483401660106365,0.0,0.15135944464507348,0.14424987174832066,-0.2425860474926609,-0.057368656461409435,0.09302608542385833,0.17091382210209638,0.11614930342306876,6.1880243092675435,-0.23469156536778,-0.09237748232797696,0.05555555555555555,7.863802181131016
18,Oriental Press Group Ltd,1.659151921213183,-0.3424908964020235,-0.2790441552599006,0.8302014436881422,-0.10474353986591572,-0.06327453207315956,-0.11422320125261795,-0.239700496238611,-0.05665679915476975,0.10899390895281333,0.09393957721811558,1.5841855175374924,-0.06438100239289238,0.06510581422906657,0.10159256523379727,0.06260478361740465,-0.21127695761406,-0.6314194354640397,-0.23007576242972425,0.0,2.598526434498989
19,Swire Pacific Limited,0.09149222132634778,-0.6829853318236868,2.170960183913732,-0.23025182587727025,3.2104373949403,0.5422098150526907,-0.10857227036846014,-0.12327972880930585,0.0,0.13077259873991368,0.11970867185245095,-0.2581619722761589,-0.05746668214530212,0.05843222697663732,0.14436093961107768,0.09790996014286413,12.06905884602915,-0.30812911318373337,-0.17244936176793954,0.05555555555555555,12.933080885918109
21,Great China Properties Holdings Ltd,0.03892488660380865,-0.9530331550553388,-0.3218074553068776,-0.26409323808763513,-0.10275850091135663,0.0,-0.11695872335082586,-0.23829333954883045,0.0,0.09303456437179997,0.07815661355748747,-0.4218642230198496,0.012925960085848929,0.07531597540443008,0.10477778698652578,0.06719637361702845,-0.24971734517476826,-1.058435953548768,-0.2299352312149928,0.1111111111111111,1.8621461577787362
22,Mexan Limited,0.3391525941122125,-0.8668657000690756,-0.3218109635147653,-0.324449006445012,-0.12207807224068636,-0.0784469784558898,0.14839295647499745,-0.239700496238611,-0.12713479825474527,-0.12182681392620795,-0.1439917981050542,-0.3781222620688553,-0.05401689721066192,-0.04942906684693114,-0.025072297591850853,-0.05557268676752964,-0.2443924021635571,-0.7732661401303008,-0.21790600688521786,0.0,1.5816723554190064
23,Bank of East Asia Ltd,0.0,0.0,2.786550684278235,0.0,0.3922681912468861,-0.6914977517397248,0.0,-0.19518411012008136,0.0,0.13337591090578782,0.11806259840790798,0.0,0.0,0.07595279784388244,0.0,0.07320081005236742,2.3619059661339246,-0.6650134248616874,-0.20190914906362809,0.4444444444444444,3.4798618944858095
24,Burwill Holdings Ltd,-1.0745241703845854,0.9242256702687758,-0.3154944352129824,-0.16667192459481986,-0.12445016614460233,-0.07573082547610041,-0.07064497252820649,-0.19458266074870767,-0.059172838389636176,0.0983257201918658,0.08689362177702327,-0.11274628846681894,-0.07155171959803573,-0.13244066532947876,-0.09648019800587067,-0.0523234617982858,-0.2515115190047372,-0.4463069892966194,-0.055575943787981294,0.0,1.472850119990276
25,Chevalier International Holdings Limited,-0.6956068233076669,-0.41736549644958026,1.4611234327504246,-0.15561058076833742,0.8740465454242835,-0.0908399213520134,-0.11420785640872458,-0.09424117910792264,0.0,0.1237353416010434,0.10860414573200444,-0.1945768786708548,-0.06356201176168692,0.10587534275932294,0.15723442093337803,0.10467091845099456,1.712757667175696,-0.34219503340395657,-0.14863256857796345,0.05555555555555555,2.244424441005882
26,China Motor Bus Company Ltd,0.0,-0.9595414056647515,6.370642862681213,1.1067521586400701,16.877474831930794,-8.1298608601934,0.0,-0.239700496238611,0.0,2.3636533244145497,0.1956095080251771,0.0,0.02742931551037061,0.1982535856088623,0.2621970287023154,0.2213751450924454,15.587608594570478,0.0,-0.2307880638673234,0.2777777777777778,26.188669249151882
27,Galaxy Entertainment Group Limited,0.1589440555483661,-0.13046754492780518,0.3652241904825113,-0.2453932671222085,1.5625288306275344,0.0,0.0957910051366094,-0.2374341410715813,0.0,0.14721415215817998,0.1324946856744645,-0.23718735187554604,0.030006496094512364,0.0,0.3098821691903404,0.22284999800043426,0.9349413720046388,-0.3432979092643735,-0.2278356266541961,0.16666666666666666,2.032276132807768
28,Tian An China Investments Co Ltd,0.34734803342110904,-0.8904915413224226,0.03193216242451255,-0.17464038338521398,0.3918313720897547,0.0,-0.11670412041188084,-0.15605310950080634,0.0,0.1983423607872649,0.1593820140815428,-0.22223980322701845,-0.0695779374724036,0.08917136020872418,0.155114285438088,0.1053283157902552,0.8848182400320688,-0.26582859344619386,-0.18308109451575846,0.1111111111111111,1.4492863474689555
29,Dynamic Holdings Limited,1.3720664586048716,-0.9154249763055144,-0.1223623286839081,-0.20263841132075533,0.016520775767607396,-0.027778451222121785,-0.11499836376655025,-0.239700496238611,0.0,0.17783346136032513,0.1728868610352554,-0.17156516962354051,-0.050460321375111576,0.07598367723400773,0.12909547804193602,0.0883946485897081,0.3894805396503765,-0.5424903248049007,-0.2196176462328612,0.05555555555555555,1.8473766022617406
30,Ban Loong Holdings Ltd,-0.8247448659758639,0.908504827472524,-0.3223126372427047,0.31882086447773306,-0.09795901953933084,-0.07716017128616451,0.0,-0.236407319567794,-0.03517841280574673,0.11711165172677865,0.10432104514223052,0.7627089855873492,-0.04990982439021333,0.12745743718163208,0.1749807167859155,0.1269393950973792,-0.25414733380724297,-0.2828208415356345,-0.2083557714312914,0.05555555555555555,1.5458342300833505
31,China Aerospace International Hldgs Ltd,-0.26515315093314884,-0.6196264720096798,-0.2428604991062832,-0.09909523977126942,-0.04156511341802757,-0.01747211564429119,-0.10830590470184563,-0.13043997705219773,0.0,0.12916973570597054,0.1221755374536794,-0.026369212109762098,-0.07182094846569173,0.10039617447578003,0.14994247337699562,0.10136934199650934,-0.09600839749271878,-0.3764902554087656,-0.18418703107639575,0.05555555555555555,1.0430332748596498
32,Cross-Harbour Holdings Ltd,1.1460628763273557,-0.8435370392088526,1.751285553037183,0.5786346203690581,0.9768483399734812,0.0,0.2026444165575948,-0.2314233004125945,0.0,0.2695834663773573,0.13139894156867185,1.2469939550721088,0.0846358317781725,0.1343913678444105,0.22161693590067894,0.17251029022366576,1.1377796897676984,0.0,-0.2257098883708269,0.16666666666666666,2.7183722565837747
33,Amber Hill Financial Holdings Ltd,-0.3906014036491707,-0.37439321160387,-0.3199533674382343,-0.3027040844551265,-0.3271619018356602,-0.08933930622177992,-0.04817009362184313,0.0,-0.05549423775095653,-0.29370717281642383,-0.09795326397378637,-0.3385407261160638,-0.06708995991596918,-1.2028890720218368,-2.962709831639174,-1.1527411683640445,-0.2721985423009949,-0.41103486136082346,0.0,0.1111111111111111,3.669648849396713
34,Kowloon Development Company Limited,0.2955922814207539,-0.6577695754671273,0.3814864881458905,0.010269631619207652,1.0489953825336114,0.0,-0.11652004425948938,0.018758345988322468,-0.03648401738772701,0.14379006142936288,0.1393723133669678,-0.22209605705235197,-0.0642350379794926,0.09559157010850927,0.17831226771893885,0.1211162578629786,1.3723231347749227,-0.3251151540592601,-0.11059129663832433,0.05555555555555555,1.8315217886364124
35,Far East Consortium International Ltd.,-0.1331023586004942,-0.6991222271703125,0.08119792579131985,-0.09707059842292236,-0.016428659135505296,-0.35323376118236743,-0.11646249489745628,0.4115958509316244,-0.05304180128960437,0.12159212122763803,0.12196573658802032,-0.24350191597696416,-0.06450046437423539,0.08547539872665842,0.1263207175638974,0.08362218849968067,0.15568632571160956,0.02682748508272845,0.1423119924431355,0.0,1.096321517009039
36,Far East Holdings International Limited,2.060774832903971,-0.9288129530157444,-0.2921806396953496,-0.30533817252276185,-0.17786374915585734,-0.046997411227803584,-0.11503554836403015,-0.06698203237536628,-0.05790015229695066,-0.5578901908537294,-0.5013401361355075,-0.34328024284649394,0.021482902680614285,0.011847911740870352,-0.13184706283401368,-0.07994069398288782,-0.2209202865274348,0.616189849219426,0.007301010665074024,0.0,2.5426753067595187
37,Far East Hotels and Entertainment Ltd.,0.6027666369881919,-0.7629268575740054,-0.3114336845829832,-0.1528121475179727,-0.12398017084895464,-0.0688731331131336,-0.02505308629646485,-0.196867229002992,-0.05779905451729386,0.040669204128255414,0.012388421276819576,-0.07083195745086937,-0.06322571692162199,-0.0009020532795449713,0.0273286573095029,-0.00550235312896016,-0.2284388984924035,-0.265140688092436,-0.1964062951443792,0.0,1.181985342711674
38,First Tractor Co Ltd,-0.6040693719709427,-0.2734707500990069,0.4058685329653245,-0.2370892702504085,-0.06269831365291541,-0.106079677648237,-0.11199826086240687,-0.2207139007338888,0.0,0.11411219394257885,0.09970171449581444,-0.2530938928607768,-0.05883502097804835,0.10780993135212134,0.13517780625882692,0.07996048102889355,0.007925021625181914,-0.3795314250963713,0.005197713059524793,0.05555555555555555,1.2130946677676286
39,China Beidahuang Industry Group Hold Ltd,-0.6539706887037859,-0.5564756384708595,-0.31929557845929274,-0.20540945370733185,-0.12953164469401676,0.0,-0.11163256274105766,0.03740218058448222,-0.057823558701990574,0.04838344325087302,0.05269952820997379,-0.21094546093179906,-0.053913966221832865,-0.038205812145033116,-0.1016489461346681,-0.06253693619150519,-0.2500414906844615,0.6407733373605136,-0.0010613460822934814,0.05555555555555555,1.3993001315720197
40,Gold Peak Industries (Holdings) Limited,-0.26520381317036645,0.26234549870331386,-0.042927731586924985,-0.2661270097239116,-0.08748088912459707,0.11618161611339207,-0.1113786415197331,-0.060876107919881135,-0.05512831459874658,0.11316551284961834,0.10251349500876306,-0.31403611036899964,-0.06733455886844107,0.08434616958136991,0.15111669901583813,0.08245704612015882,-0.1523933667347799,-0.058827320236801324,0.3707292000064912,0.0,0.8458454950096483
41,Great Eagle Holdings Limited,0.3204223702421086,-0.8658998637914231,2.4362859464596003,-0.1362669245038873,-0.36604433617677257,0.0,-0.11583176975500188,-0.0362650083892549,-0.05639707281476746,0.1020778589454562,0.10709391985168792,-0.17097786382418909,-0.025947903752818212,-0.0379289373440108,0.1019543205502807,0.06418112116686546,6.653232115846912,-0.29060231443723245,-0.13236850810662928,0.05555555555555555,6.987856129701506
42,Northeast Electric Development Co Ltd,-0.5690972954146019,-0.8546070088527163,-0.2903440928661448,-0.30094308017074123,-0.08953780971260814,-0.06053066324663761,-0.1138444885221508,-0.239700496238611,0.0,0.1734663542398192,0.1510505093741867,-0.3402903224134323,-0.07456701169121471,0.013916311024211644,0.0,0.10628362311827673,-0.26356248134208365,-0.5304649432373114,-0.11737053199543775,0.1111111111111111,1.6621265013335338
43,C.P. POKPHAND CO. LTD,-0.5512569504514732,1.1045547328163348,-0.2985217254523463,-0.23482153498594086,-0.043716033065168164,0.0,-0.11116073977850076,0.09748799042139572,-0.04734636210812236,0.120624353787126,0.11089348526685007,-0.33800270471945515,-0.04917174257087428,0.22288473388576413,0.3058650369931053,0.16978168361072607,-0.22909643050219794,-0.0677821391332511,0.07956564143156497,0.05555555555555555,1.332134575617862
45,Hongkong and Shanghai Hotels Ltd,1.9031096739997848,-0.8063597720290576,-0.2476807767439669,-0.29198398514000584,0.06608592671097069,-0.4543213730293106,-0.11044092034048444,-0.11387775742569993,-0.04454099331600609,0.12326419844380225,0.11609094559048397,-0.3255604465436853,-0.05352156480258925,0.051720898247388285,0.11898893888768025,0.07930125996986016,1.4140476281575238,-0.07172371996860992,-0.17141948020541242,0.0,2.7049842653447747
46,Computer and Technologies Holdings Ltd,0.7205517328616706,-0.324972112227372,-0.14032084486098467,-0.058787301134898634,0.02294035857051288,-0.061417570342079036,0.10957186485998474,-0.2355938886479153,0.0,0.14000698744355328,0.12868323726502334,0.09943949347507701,-0.07061438130534402,0.14789117179271652,0.22770074325729844,0.1637782126740903,-0.17368105440755266,0.0,-0.2264223635987673,0.1111111111111111,0.9529493719504447
47,Hop Hing Group Holdings Limited,0.9349536628163088,1.1936791327141805,-0.3114073730238255,-0.20802984634307306,-0.09544316236851086,0.0,-0.10897491758483854,0.3618803851061008,-0.04690289041846046,0.11809327631897425,0.10956947030799433,-0.21401546851931774,0.05893593977493253,0.05959015212083015,0.2336485754117234,0.1464474036736178,-0.2587329975858204,1.5132489188938942,0.0968586493423419,0.05555555555555555,2.669480820968426
48,China Automotive Interior Dcrtn Hldg Ltd,-0.8288310714854901,0.22400922799033576,-0.2975025910609728,-0.15305638272008448,-0.1502335551281926,-0.08247765445213702,-0.10788614017576063,-0.23003440899656494,-0.06488597103389182,0.0944484089854644,0.07962099455246836,-0.11602986179955635,-0.07309455862278122,-0.016120082147751364,-0.060412643557716576,-0.030951611614293537,-0.2269304845196642,-0.2695120272087784,-0.17560185338769266,0.0,1.0150828007351647
50,Hong Kong Ferry Holdings Co Ltd,0.21326746184407847,-0.9033297343053732,0.15741023394346118,1.222403233269947,0.10950796267239776,-0.20146574388162805,-0.11679612750091198,-0.2396504493885331,0.0,0.1763514475769116,0.17192758064894814,1.0813655055878877,-0.07407945654647208,0.08255339744692465,0.1314773156163526,0.09195143853474504,0.960801928238501,0.0,-0.2307444207678652,0.1111111111111111,1.943456993843037
51,Harbour Centre Development Limited,1.1285001867422255,-0.8972969723249591,0.15004124327537186,-0.26156528961717923,-0.010938008211056418,-0.6377290090785878,-0.11686219213576797,-0.18364677167548896,-0.050739687190696825,0.12609069950626564,0.13541721276002067,-0.3767422987920576,-0.06621890642300331,0.015371385316478725,0.1160549595831403,0.07475805218303118,1.4498820564231982,-0.4018761172307889,-0.184565872296631,0.0,2.270356957445045
52,Fairwood Holdings Limited,-0.829574885241006,1.2869640581157604,0.3737964964560777,-0.2698270589073057,0.15781794970856078,1.5018789269804076,-0.036122581515128455,0.4709162414253763,-0.05147722711450214,0.11388130344722328,0.10141506622648512,-0.2907841398583144,0.07775243677856526,0.1030691651853116,0.15676120187305986,0.10177549511766484,0.13204645055731254,2.6942024020926283,0.20964032580300648,0.0,4.220532851089408
53,Guoco Group Ltd,0.3163953803344256,-0.7702226362251962,13.8348375223227,0.16465024635965855,5.584787276275391,-2.144928632614404,-0.11635718811739315,0.010532345115305252,0.0,0.1461500861026108,0.12389896772394228,0.12889513818100914,-0.058723899163880565,0.11434128626215535,0.15592379748098986,0.10493643059438068,10.901125610642667,-0.4466418137177425,-0.10711494671756397,0.05555555555555555,15.593932316235357
55,Neway Group Holdings Ltd,-0.2399490168928547,-0.25783906142069185,-0.11707370529321792,-0.0610767208331986,-0.16143050187744634,0.0,-0.10989119564620713,-0.21127456381883786,-0.057757505510006635,0.10402016493468924,0.09204362347535776,0.036394474783162434,-0.07181186158933417,0.003730063181268399,0.07758496525720678,0.0438073820867376,-0.014645031178044002,0.9407086521593492,-0.1948272578271456,0.05555555555555555,1.3527740225250353
56,Allied Properties (H.K.) Limited,1.845909705351913,-0.8708033402779668,-0.052199925034085236,-0.05833421059640155,0.12256830253498413,0.031002900290929718,2.676813331891279,-0.09784893597922913,0.0,0.231726715729376,0.20836178001158367,0.10115212647038843,-0.07313828131736642,0.13158498232837815,0.1964793788242665,0.1311982098772924,0.1066088473459668,-0.15523667135759645,-0.12838127975383318,0.05555555555555555,3.7559769227321556
57,Chen Hsong Holdings Limited,-0.3940424880731855,-0.32061841946810743,-0.045120361516730184,0.06353573139939621,-0.020083563728718504,-0.010262036087153457,-0.11420931900289212,-0.2394300658141027,0.0,0.11980745465404485,0.11070962160351848,0.16802079340843007,-0.07330151194462893,0.09937039648596173,0.14339051829627034,0.09795909329909476,0.031601149895694534,-0.6829592105473798,-0.22247191362694824,0.05555555555555555,1.1165300867895114
58,Sunway International Holdings Limited,-0.4688554795678385,-0.011625105717573409,-0.3156996653744122,-0.1760715560181493,-0.3203497347269784,-0.07943683012490926,-0.10496670305841704,-0.20833682937521614,-0.13371815377582585,-0.0069074508809065524,-0.021006724304509145,-0.15319440850117094,-0.06989924068965357,-0.11243768261499043,-0.811179172998033,-0.5026805464715569,-0.2476743754492015,-0.7688345545259702,-0.16359496111677438,0.0,2.1049564544335664
59,Skyfame Realty (Holdings) Ltd,-0.18269279342313727,-0.5286892717137783,-0.2826242814092866,-0.20689312549586128,-0.03762268229100637,-0.12566686247479406,-0.11651839574233445,0.3988759142913965,0.0,0.12907584205112296,0.1324034066739659,-0.3542378083896378,-0.05792224367353928,0.11523055031515715,0.2215925300951568,0.10948982975641032,-0.22659354379248298,0.07769176924013889,0.1534782391094066,0.05555555555555555,1.0291600566518935
60,Hong Kong Food Investment Holdings Ltd,-0.8021909590980808,-0.6672793480470908,-0.2140528500365304,0.2506678302286384,-0.1535677570490815,-0.08884833979394625,-0.11209672567653367,-0.2270103059013491,-0.0681999998540764,0.08641658627803288,0.07884575387385237,0.507629345124991,-0.06467710130327953,0.03456620136617305,0.06803521655793572,0.031093909717974808,-0.09877785123343144,-0.7816571979512719,-0.2163654424047889,0.0,1.7351237879155978
61,Green Leader Holdings Group Ltd,-0.7817898683264883,-0.7919911000215188,-0.30419449760673833,-0.3440209199076973,-0.982257932978667,0.0,-0.004105676285381685,0.0,-0.060130483548923135,-0.07165447677374141,-0.047162280319451216,-0.4142600503799954,-0.0658677233506256,-0.1791045183882957,-0.20890485439998085,-0.09771155583676226,-1.5182259659339972,-0.7790709805305357,0.0,0.16666666666666666,2.6123031116150344
62,Transport International Holdings Ltd.,1.6989086184065092,-0.22245973561929627,0.4092013304586283,-0.13829613099619906,0.6583574102169301,0.013043031608240671,-0.09957171375871353,-0.11081550600159257,0.0,0.12168748935213793,0.108925074599717,-0.053140910382993935,-0.05599263226800175,0.08726421996270381,0.1517453334004983,0.10943243622238548,1.4106362810061686,0.3595452873425202,-0.17705945470394474,0.05555555555555555,2.3403244336082714
63,China Asia Valley Group Ltd,1.9212082647824982,-0.9249793259444464,-0.3223968342320092,-0.3487823650628856,-0.10221109462583758,0.0,-0.11471176967890664,-0.239700496238611,0.0,0.11089945340741478,0.18431739196911887,-0.42192377500649697,-0.06691511508896268,0.0733837781448737,0.10816512261788536,0.06897621683760177,-0.2580015376527625,0.0,-0.007010189464896316,0.16666666666666666,2.3617057925446026
64,Get Nice Holdings Limited,0.0,-0.8725864226367099,-0.3015738663146351,0.6738007527433086,-0.09544316236851086,-0.04252724109051171,0.0,-0.239700496238611,-0.053830818019055635,0.15377982236738946,0.16224496482170758,0.0,-0.07515861214464313,0.09229049052440924,0.13847280130998602,0.09065402283288176,-0.22292060552804194,0.0,-0.2307880638673234,0.2222222222222222,1.339753604505996
65,Grand Ocean Advanced Resources Co Ltd,0.3205654746134707,-0.20344019045936915,-0.3083113795629406,-0.0716370401095546,-0.10612034961434247,-0.06811292703132665,-0.09507541420577058,-0.23871432801554385,-0.025544124129879702,0.10844547781836186,0.0939096350066052,0.06106542538948347,0.17802043090667485,-0.1598029241107944,0.08814517769679545,0.059065265371392,-0.2575131868519746,-1.3922803651339422,-0.22865585189374085,0.0,2.089140332889587
66,MTR Corporation Limited,0.11798626856229795,-0.6857193914404264,-0.11473197652818595,0.0,0.9718774485524546,-0.3826442339722736,-0.10331646301712397,-0.13495332619608102,0.0,0.1427649471400447,0.1316501862106743,0.0,-0.06928785818680956,0.09382707808892624,0.1620992058479456,0.11501012223090022,1.5293780318300565,-0.15241877880577787,-0.1726386194496122,0.16666666666666666,2.160341218304652
67,China Lumena New Materials Corp,0.0,-0.972959100414294,-0.3178431803937898,-0.35296061307658266,-0.2804830749432156,0.0,0.0,0.0,-0.0582047248985045,0.0,0.0,-0.42896733756515204,0.0,-27.145403950156194,0.0,-29.04932323832202,-2.4942451559104173,-0.2973371415338692,0.0,0.5,29.4680393867831
68,Lee Hing Development Ltd,0.0,-0.9505516987727548,-0.2565091818933346,-0.3186341543199678,-1.9166417568647884,-0.17176227499769214,0.0,-0.239700496238611,-0.05820288708465225,-3.30914391347514,-3.2599856201101574,0.0,-0.02448025259881895,-0.5316741659696309,-0.3627929669722224,-0.31756612376856314,0.1105583044772296,-0.3422587486291321,-0.16871380355313445,0.16666666666666666,4.071495855251976
69,Shangri-La Asia Limited,0.6589089491902502,-0.7042931660106676,0.07025757949356377,-0.22019367243703192,0.08072766250950104,0.0,-0.10824089363058492,0.22012542205161373,0.0,0.12099911243787392,0.11387252259186627,-0.2091055098960688,-0.047998145492885884,0.050742115154326334,0.12354912667099152,0.08254254639421084,0.6713961448702743,-0.2796971524159963,-0.024391091840784213,0.1111111111111111,1.2597538874640761
70,Rich Goldman Holdings Ltd,1.7530211513641922,-0.8269097962135725,-0.3039243655993863,2.2632035580673,-0.07257927357435565,-0.01816897121928088,0.0,-0.239700496238611,0.0,0.22050623071935452,0.2119554175369999,0.0,-0.07182961029220702,0.12636761304933175,0.19526997079045055,0.14965446853282094,-0.16402279774044198,0.0,-0.2307880638673234,0.2222222222222222,3.2845875716437
71,Miramar Hotel & Investment Co. Ltd,0.11991768411233528,-0.7559134002962822,1.0250549464147083,0.37017645150869216,0.9286821162042224,0.0,-0.09703241478140716,-0.23738607730836786,0.0,0.1735104738074729,0.14296297280863265,0.8453199121681456,-0.02983793693354054,0.10540705732792807,0.17896319485236595,0.13742267273933234,1.7824070118802056,-1.1306996076745244,-0.2291224572363311,0.1111111111111111,2.5857008992109773
72,Modern Media Holdings Ltd,0.3907955074933099,-0.01585992631958829,-0.30268947642292005,-0.18363828213964933,-0.10168580576599603,-0.014839110204699437,-0.11102455738766348,-0.2098926653933302,-0.05468041053449983,0.11171410504791916,0.09975922231997944,-0.1646941024744852,-0.07274579948328777,0.016485642636251956,0.11381522507550824,0.07242079437779758,-0.2082395151515176,-0.1838663501450044,-0.13625954350551736,0.0,0.7759734860830058
73,Asian Citrus Holdings Ltd.,-0.8217633604180393,3.8420022060374643,-0.3174379823827618,-0.034022536412360214,-0.0896539261974152,0.0,-0.0002606773521653729,0.0,-0.017628984188315718,0.118855577129203,0.10685074390950457,0.13071250053214895,-0.05472169877613515,0.2560503425614329,0.3308407339220724,0.25962198161135563,-0.25450773243315195,-0.13609033747489968,-0.2287836746897649,0.1111111111111111,3.9830623898369617
